epoch,encoder_lr,decoder_lr,train_ce_loss,train_dice_loss,train_loss,train_dice,val_ce_loss,val_dice_loss,val_loss,val_dice
1,1e-05,nan,7.267934318383535,5.734206843872865,6.501070647966117,0.08926065266986974,0.6435241440626291,0.618790027655088,0.6311570863173558,0.21510274607378405
2,2e-05,nan,4.273984704911709,5.113299117485682,4.6936419608071445,0.16551778958600266,0.4051222675396846,0.5694373597731958,0.4872798135647407,0.4949950936244765
3,3.0000000000000004e-05,nan,2.9896076189974945,4.772793622811635,3.8812006543390454,0.1919846757333648,0.27445621596849884,0.5294547837697543,0.4019555001809047,0.7282127404837744
4,4e-05,nan,2.1149736398210126,4.46745271285375,3.291213211789727,0.2154560194491669,0.2758351420897704,0.5141969661345849,0.3950160544835604,0.734432605991277
5,5e-05,nan,1.590730936639011,4.248125459750494,2.919428233103827,0.23518260014059178,0.1496059722166795,0.48916674577272856,0.3193863588021352,0.8605585556553849
6,6.000000000000001e-05,nan,1.2205540783703328,4.084553948541482,2.652554045710713,0.27100687059862877,0.11138368742741071,0.4760519589644212,0.29371782317528355,0.8770576996842576
7,7e-05,nan,0.9482418536519011,3.952790399392446,2.4505161456763744,0.4084111530189316,0.1023173835506806,0.46536211600670446,0.28383974995979894,0.8723074636020784
8,8e-05,nan,0.7403539325110614,3.8382417713602384,2.2892978731077163,0.6163776415641661,0.06555374843111406,0.45516394637181207,0.2603588473430047,0.9136854855388495
9,9e-05,nan,0.5790076293361683,3.757125431795915,2.168066545575857,0.7720394942633533,0.05161156082841066,0.4492806616563063,0.2504461112526747,0.9061264048463658
10,0.0001,nan,0.48958605076186357,3.65342017163833,2.0715031270869075,0.7627948746913009,0.06713219014497904,0.4445468159822317,0.25583950303609554,0.8945798877776646
11,9.990232305719945e-05,nan,0.388510668464005,3.613338747123877,2.0009247239213437,0.7864101748775554,0.03389935951622633,0.4379745126504164,0.23593693585579212,0.9258855306209757
12,9.960967771506667e-05,nan,0.3106674266513437,3.5231205354134243,1.916893997741863,0.8017211342023478,0.026630829087816752,0.432942177772522,0.2297865034204263,0.9397782991983332
13,9.91232189110701e-05,nan,0.2832075918636595,3.492484275996685,1.8878459516912698,0.8059073668111253,0.02151682047660534,0.4287834847523616,0.2251501524219146,0.9193809331358225
14,9.844486647586725e-05,nan,0.2514670606314515,3.457600147028764,1.8545336201554163,0.7902508174310678,0.019771180590757956,0.42827498146203846,0.2240230811559237,0.9355400407168618
15,9.757729755661011e-05,nan,0.21244574568700045,3.407292748490969,1.809869265393354,0.8095343091421656,0.04108145366207912,0.42897112662975606,0.23502629006367462,0.9027622124746302
16,9.652393605146844e-05,nan,0.2232066401047632,3.3986107130845387,1.8109086932614447,0.8011645663391661,0.015114042607064431,0.42294552700336163,0.21902978483530192,0.925957021163103
17,9.528893909706797e-05,nan,0.19016870357251417,3.3907320643464725,1.7904504037695006,0.8189428559056036,0.05345925743018205,0.4244274850992056,0.23894337129822144,0.8855114615933367
18,9.387718066217124e-05,nan,0.16389506051006417,3.35948238770167,1.761688740248792,0.8299232210274096,0.01119360303133726,0.4201288370352525,0.21566122011037972,0.945080213338871
19,9.229423231234974e-05,nan,0.17609781618230044,3.3323992108305296,1.7542485315352678,0.804672934535753,0.011897709796921565,0.4199069398366488,0.215902324621494,0.9402947371308759
20,9.05463412215599e-05,nan,0.17118408787840356,3.3270520359277724,1.7491180774988606,0.829430436094602,0.04917119206631413,0.42003505655435414,0.2346031242265151,0.9298530779486852
21,8.864040551740158e-05,nan,0.15549344084768865,3.311860406398773,1.7336769365239888,0.8092752488054059,0.00865020090714097,0.41672147805874166,0.2126858395246359,0.9462303243580756
22,8.658394705735987e-05,nan,0.13380691676478212,3.3112526228030523,1.7225297892233358,0.8180718949823468,0.0077254479474459705,0.41590280782259426,0.21181412803209745,0.9447321623268236
23,8.438508174347009e-05,nan,0.13152697482534373,3.272077184915543,1.7018020944669843,0.8290987861929116,0.00782388733785886,0.4157589807143578,0.21179143423644395,0.9454343291226216
24,8.205248749256015e-05,nan,0.13179139781471652,3.274539661407471,1.70316554477904,0.8326706881600396,0.010674934163617974,0.4155309986701378,0.21310296652179497,0.9350712480548877
25,7.959536998847742e-05,nan,0.12289205347381843,3.294306167960167,1.708599126082845,0.8105771817818836,0.011612195374659047,0.4156132004077618,0.21361269790851153,0.9465823737087672
26,7.702342635146033e-05,nan,0.11238450274298278,3.2283095608154935,1.6703470499021933,0.8252935162297003,0.03081283170629579,0.4170448174109826,0.2239288247181819,0.8198072369102177
27,7.43468068680349e-05,nan,0.11425340361893177,3.2669878085454305,1.6906206218758597,0.8294415358316016,0.007402305623194059,0.41436150158368623,0.21088190362889034,0.9477742530113779
28,7.15760749324711e-05,nan,0.12462558501477664,3.2261234099666276,1.675374514097348,0.8419115153175815,0.00567485245424681,0.4133347872220553,0.20950481962928405,0.9497952849271324
29,6.872216535789157e-05,nan,0.10495310749781007,3.2135148455699283,1.659233994735405,0.8522935261604963,0.006698410968976812,0.41360148253807655,0.21014994683059363,0.9441557810690608
30,6.57963412215599e-05,nan,0.10700470756564755,3.2485387350122132,1.6777717341436074,0.8356261357941009,0.006018234020743806,0.41278125564868634,0.20939974479835766,0.9423579513432327
31,6.281014941466032e-05,nan,0.10942216897868397,3.2333458364009857,1.6713840196374803,0.8274004745262641,0.008522907622445088,0.41493676148928127,0.21172983458523567,0.9341247030671855
32,5.977537507199338e-05,nan,0.11120821079627301,3.2500530501206715,1.6806306452024729,0.8405994229708557,0.005444804658504347,0.41231257519355186,0.20887868984502095,0.9518446104531546
33,5.670399506143306e-05,nan,0.09227514000376687,3.202212566634019,1.6472438687458635,0.8311910083172497,0.0054096560209022405,0.4122043362030616,0.2088069958698291,0.9488071988230077
34,5.360813071670102e-05,nan,0.0979556582053192,3.2238322724898656,1.6608939833007752,0.8363403032913251,0.006306760565270311,0.4120552840232849,0.2091810224193793,0.9485717461111788
35,5.05e-05,nan,0.10389331397600472,3.211609797179699,1.6577515727374703,0.8334293261170387,0.005039883951978901,0.4117629177753742,0.20840140079076475,0.9494620588423393
36,4.739186928329899e-05,nan,0.10457214033716203,3.22873066564401,1.6666514203883707,0.8186756963255228,0.01081249683826732,0.4125158374126141,0.21166416692275267,0.9389147021771855
37,4.4296004938566934e-05,nan,0.0858369593838385,3.2248359262943267,1.6553364591440185,0.8454335868082664,0.005423288233381195,0.41170319157380325,0.20856323999854234,0.9495670648220228
38,4.1224624928006624e-05,nan,0.09163069025574562,3.194152271250884,1.6428914973163047,0.8454420433000283,0.0065005047653550994,0.41156347857988795,0.20903199167205738,0.9477182345992403
39,3.8189850585339694e-05,nan,0.093684920402787,3.2246147016684215,1.6591498263878748,0.843154119093109,0.005356077320945378,0.4113212751241831,0.20833867596204464,0.946793882072159
40,3.5203658778440106e-05,nan,0.0934135449390548,3.2286595702171326,1.6610365735832602,0.8581902014712492,0.017085827897822196,0.41278774763987613,0.21493678798813087,0.9432011966709343
41,3.227783464210844e-05,nan,0.08331250311845603,3.193716138601303,1.6385143347317352,0.8455388650850014,0.004915002283622296,0.4112300113898057,0.20807250677393033,0.9514701998831142
42,2.9423925067528905e-05,nan,0.08133244963246397,3.203397144873937,1.6423648141790181,0.8507926970513331,0.006987561845543006,0.4116573261847863,0.209322444239488,0.9497538009885539
43,2.665319313196509e-05,nan,0.08119914865528699,3.182927978038788,1.6320635806303472,0.8555407593371691,0.00731665753487211,0.4112162127128014,0.20926643511882195,0.95117369109432
44,2.3976573648539656e-05,nan,0.08579054368698659,3.190484462181727,1.6381375164957717,0.842784993502277,0.005305220016582797,0.41102042304552516,0.2081628214785686,0.9504887861612633
45,2.1404630011522586e-05,nan,0.08467312210414094,3.2026469176014265,1.6436600380344317,0.8351417085914701,1.4150047398378465,0.42510684673602767,0.9200557919924076,0.8249445714358367
46,1.8947512507439858e-05,nan,0.07854706536939678,3.199222915371259,1.6388850073562935,0.8488624001818675,0.02111196349059733,0.41184820417257456,0.21648008383122774,0.9445301850441595
47,1.661491825652991e-05,nan,0.0812696980991556,3.201818212866783,1.6415439723059535,0.8580576626101026,0.004825159086684625,0.41091197553047765,0.20786856742776358,0.9524259094005615
48,1.441605294264014e-05,nan,0.08620604976216176,3.1776422555247943,1.631924170232378,0.8653196691273906,0.11654802852247555,0.4169362747852619,0.26674215162832005,0.9022156802417973
49,1.235959448259844e-05,nan,0.07787237130008483,3.1875392819444337,1.6327058445196598,0.8495902418745337,0.004892103328647163,0.41077877257420464,0.20783543805778026,0.9517523437145999
50,1.0453658778440109e-05,nan,0.07750529672872895,3.2014342387517294,1.6394697797019036,0.8704355999827383,0.009233506947164781,0.4113924160737258,0.21031296153710438,0.9484520609978055
51,8.705767687650266e-06,nan,0.07971486853202805,3.199416694045067,1.639565796777606,0.8591139639969225,0.23075974344924235,0.4196044610096858,0.32518210168526723,0.8720867055061838
52,7.122819337828764e-06,nan,0.0770413178523692,3.2079613144199053,1.642501333449036,0.8698583822559428,0.009015645074425266,0.411403635428502,0.21020964009715962,0.9476817697885431
53,5.711060902932042e-06,nan,0.0769579711088833,3.1909848153591156,1.6339714090805502,0.8783537962646396,0.004508752550347708,0.41047360592622023,0.20749117920490412,0.9521997769477606
54,4.476063948531558e-06,nan,0.07478077374932278,3.193979256351789,1.634380033565685,0.8700684833857749,0.005244734544127893,0.41067938137054444,0.20796205807419924,0.9502168545726193
55,3.4227024433899e-06,nan,0.07644955055875471,3.18177297860384,1.629111279034987,0.8681560774920165,0.004725224828311744,0.4104540674869831,0.20758964616518755,0.9502641336921402
56,2.5551335241327618e-06,nan,0.08088579984905664,3.1789793719848,1.6299326018895954,0.8559328469689246,0.01415848027406117,0.4116972808104295,0.2129278804808855,0.9449432687763554
57,1.8767810889299138e-06,nan,0.07423198118873794,3.1953590522209803,1.6347955289063976,0.8645243134211611,0.004344949936744972,0.4102924690246582,0.20731870987323614,0.9516908355359047
58,1.3903222849333507e-06,nan,0.0768054709949259,3.181483688453833,1.6291445922804997,0.8546361222311302,0.004328037928145092,0.41030302260472223,0.20731553020729468,0.9509632298353907
59,1.0976769428005578e-06,nan,0.07744636223845494,3.17351078192393,1.625478587136604,0.8567092268555252,0.007423840246136444,0.41095675648175756,0.20919029806668943,0.9494692234401345
