epoch,encoder_lr,decoder_lr,train_ce_loss,train_dice_loss,train_loss,train_dice,val_ce_loss,val_dice_loss,val_loss,val_dice
1,1.0000000000000002e-06,1e-05,4.334244636197885,5.098818956315517,4.7165318333543835,0.17377266512973005,0.35085089092037897,0.5614908156915145,0.4561708530686118,0.8134623107319375
2,2.0000000000000003e-06,2e-05,3.009013538559278,4.628663997848829,3.818838804680854,0.3258220830082096,0.30889526961499997,0.5480211868719621,0.42845822791186244,0.8746980946075793
3,3.0000000000000005e-06,3.0000000000000004e-05,2.634501262009144,4.485512074828148,3.5600067009218037,0.6829057797008928,0.2842475284576416,0.5410527688806708,0.41265014867349104,0.8967101336147106
4,4.000000000000001e-06,4e-05,2.342694228266676,4.356325216094652,3.349509755708277,0.8151796258086172,0.24809050698713822,0.5293166678602045,0.3887035874930295,0.9097427487823888
5,5e-06,5e-05,2.077548714602987,4.256364446878433,3.166956613585353,0.909346057113283,0.22671532236337663,0.5226800554622303,0.37469768905856393,0.919277128339356
6,6.000000000000001e-06,6.000000000000001e-05,1.8365965281923613,4.164066846172015,3.000331706693396,0.9305307248401724,0.19785928657488389,0.5141846372864464,0.35602196217450227,0.9192218903307527
7,7.000000000000001e-06,7e-05,1.6083866105725368,4.064132531980674,2.83625960201025,0.9337013787417501,0.17435478444966404,0.5066921912106601,0.3405234878171574,0.9294799529319487
8,8.000000000000001e-06,8e-05,1.3885810711731514,3.968413154284159,2.6784971424378456,0.9381905854093255,0.1467704609003934,0.4976861123085022,0.32222828670631753,0.9265788950925196
9,9e-06,9e-05,1.179681382017831,3.844358238081137,2.5120198387652635,0.9431274912423558,0.12127851353558627,0.48989381021152845,0.3055861618453806,0.9325478287939909
10,1e-05,0.0001,0.9995629233618577,3.777807820836703,2.388685399806127,0.9507107189132108,0.10326391201723706,0.4827717110720548,0.29301781176111913,0.9349638693335452
11,9.991120277927222e-06,9.990232305719945e-05,0.8515210846749445,3.66748238603274,2.2595017503015695,0.9512339571007975,0.0915300205078992,0.47786065875833683,0.28469533979784356,0.9441954036364334
12,9.964516155915152e-06,9.960967771506667e-05,0.7316674177845319,3.6062608540058134,2.168964154785499,0.9527354746505066,0.07973839759068056,0.4738615196574818,0.27679995863654394,0.9485675093538333
13,9.920292628279101e-06,9.91232189110701e-05,0.6296783267209928,3.499295074741046,2.0644867214374245,0.9528070935130931,0.06533437848199497,0.4667757807818326,0.26605507954196495,0.9441985212583561
14,9.858624225078841e-06,9.844486647586725e-05,0.5622773266707858,3.4882166758179665,2.0252470188774168,0.9542981829494238,0.05735610445764932,0.4648151056289673,0.26108560493642635,0.9493624758725872
15,9.779754323328192e-06,9.757729755661011e-05,0.4921269547815124,3.4365754102667174,1.9643511992879212,0.9579471506178379,0.05135684516158971,0.46261706529097124,0.25698695524930953,0.9506791362769849
16,9.683994186497132e-06,9.652393605146844e-05,0.44185998182122904,3.3969875032703083,1.9194237583084033,0.9566048953881799,0.04558451228114692,0.4600776592081243,0.25283108572309665,0.9511075841195574
17,9.571721736097089e-06,9.528893909706797e-05,0.3970754037145525,3.363036211828391,1.8800558256916702,0.9579307016399172,0.039516427863456986,0.457409908546101,0.24846316824717954,0.9532678952818335
18,9.443380060197387e-06,9.387718066217124e-05,0.3590170726024856,3.310463967422644,1.8347405378473922,0.9600641700404662,0.03471141674491492,0.45631166237917814,0.24551153954267502,0.9507382798794183
19,9.299475664759068e-06,9.229423231234974e-05,0.33036801933000487,3.2978437418739,1.8141058966750279,0.9561062354180547,0.03383824496296319,0.454991395222057,0.24441482019099323,0.950083842099288
