epoch,encoder_lr,decoder_lr,train_ce_loss,train_dice_loss,train_loss,train_dice,val_ce_loss,val_dice_loss,val_loss,val_dice
1,1.0000000000000002e-06,1e-05,6.7526104683677355,5.731364798049132,6.241987709887326,0.10610265773668741,0.6031084465797131,0.6175029914929316,0.6103057190638322,0.42868650296284655
2,2.0000000000000003e-06,2e-05,5.059668666869402,5.334127507110437,5.1968981433659795,0.19309595953603326,0.5350013440939096,0.5998005767968985,0.5674009608488817,0.7113090401814088
3,3.0000000000000005e-06,3.0000000000000004e-05,4.720343568424384,5.212720595300198,4.966532136965543,0.23133736787454412,0.5210938783058754,0.5946782168608445,0.5578860478034386,0.763779901493439
4,4.000000000000001e-06,4e-05,4.517961509525776,5.141520908971628,4.829741242714226,0.24728816217047586,0.5053716459274292,0.5894963609988872,0.547434003848296,0.8121113262177778
5,5e-06,5e-05,4.298709944387277,5.07268833220005,4.6856991710141305,0.25830660906298847,0.4772923325116818,0.582205386528602,0.5297488594605373,0.9010133677130975
6,6.000000000000001e-06,6.000000000000001e-05,4.061544922490914,5.004972741504511,4.533258875459433,0.2637851473454235,0.4532590537713124,0.5752751545906067,0.5142671045340025,0.9012113645081834
7,7.000000000000001e-06,7e-05,3.790162371098995,4.917893183231354,4.35402781041339,0.2630520539604047,0.42137950124190404,0.5661373450572674,0.4937584228148827,0.9113735297928529
8,8.000000000000001e-06,8e-05,3.481272213657697,4.814974835018317,4.148123556096107,0.40764867498969887,0.3913057536161863,0.5575133031698374,0.47440952849388124,0.9225369913583216
9,9e-06,9e-05,3.1850871697068213,4.720502255360286,3.9527947417460383,0.736822775573185,0.3535370713013869,0.5468323033772982,0.45018468798123873,0.9293230011467796
10,1e-05,0.0001,2.879952847212553,4.613316057622432,3.746634483989328,0.8900985215808137,0.3165534271735411,0.5354662783696101,0.42600985303291905,0.9358902391199329
11,9.991120277927222e-06,9.990232305719945e-05,2.5859992167601984,4.530811396737893,3.5584053351078184,0.9305009368393157,0.28582869604000677,0.5267683762403634,0.40629853589718157,0.939978960636796
12,9.964516155915152e-06,9.960967771506667e-05,2.3293965640167396,4.454410331944625,3.391903480421752,0.930120697676284,0.25623472609886755,0.5162611610706036,0.3862479434563563,0.9336714057925933
13,9.920292628279101e-06,9.91232189110701e-05,2.0872058174262444,4.337884818017483,3.212545352010056,0.9442661984927125,0.2271093056339484,0.5074934990589435,0.36730140238541825,0.9399255678662156
14,9.858624225078841e-06,9.844486647586725e-05,1.8792584879944723,4.269524279733499,3.0743914208840577,0.9451165997787226,0.20606668056891514,0.5002245078820449,0.35314559426674474,0.9448079841155907
15,9.779754323328192e-06,9.757729755661011e-05,1.6890042336036761,4.184338756899039,2.936671533482149,0.9465319948753825,0.18756790455029562,0.49336301587178155,0.34046546034629527,0.9368673738251037
16,9.683994186497132e-06,9.652393605146844e-05,1.5204237647975485,4.1030297979712484,2.81172681148164,0.9527828817691488,0.17036153616355015,0.48796756425270665,0.3291645501576937,0.9472413058464847
17,9.571721736097089e-06,9.528893909706797e-05,1.3833081433549523,4.081630451480548,2.7324693302158267,0.9592309828847647,0.1500327114371153,0.48018898167976964,0.3151108465744899,0.9481420663746947
18,9.443380060197387e-06,9.387718066217124e-05,1.2499830913419525,4.004249573747317,2.627116360841319,0.9584346273982968,0.14596219082979056,0.47904835018744835,0.3125052703343905,0.9501365831035616
19,9.299475664759068e-06,9.229423231234974e-05,1.1397045640895764,3.943376196920872,2.5415404099971055,0.9542504873816614,0.12971587383747102,0.4718806346012996,0.3007982541872905,0.9513026588139315
20,9.140576474687265e-06,9.05463412215599e-05,1.0447604915127158,3.906083208322525,2.475421869568527,0.9588153093639347,0.11853594916371199,0.4680785249196566,0.2933072372033046,0.9533010951290569
21,8.967309592491052e-06,8.864040551740158e-05,0.9501365690181652,3.8403854802250863,2.3952610472682863,0.9624248533889099,0.10785190899097002,0.4627964580976046,0.2853241833631809,0.9493136873388671
22,8.780358823396352e-06,8.658394705735987e-05,0.8767255223045747,3.8152861148118973,2.3460058387834577,0.9613043265486205,0.09655945136684638,0.45753609429872955,0.27704777277432957,0.9506803590193837
23,8.580461976679099e-06,8.438508174347009e-05,0.8117296448287864,3.765478428204854,2.2886040581390263,0.9622519165277481,0.09701526581324064,0.45793657618302563,0.27747592109900254,0.9519283750191767
24,8.368407953869105e-06,8.205248749256015e-05,0.7457728546733657,3.718749769528707,2.2322613302618266,0.9630384697958275,0.08141043906486951,0.4513907925899212,0.26640061549956984,0.9540790078775111
25,8.14503363531613e-06,7.959536998847742e-05,0.6924758667436739,3.650562136868636,2.1715190185233952,0.9626497006250752,0.07978763524385599,0.44991233902711136,0.2648499873188826,0.9541096479903249
26,7.911220577405485e-06,7.702342635146033e-05,0.6416141970393558,3.6443795452515286,2.1429968875832857,0.9654042007746519,0.07392815932402244,0.44734180248700656,0.2606349809903365,0.9572502174473595
27,7.667891533457718e-06,7.43468068680349e-05,0.6009380617799859,3.5974656810363133,2.099201890826225,0.9641901499143354,0.0709470455944538,0.4451160327104422,0.2580315393071908,0.9553239588812816
28,7.416006812042827e-06,7.15760749324711e-05,0.5651146716438233,3.599502876897653,2.082308791670948,0.9626364985687865,0.06581070150091098,0.44269199455701386,0.25425134783983233,0.9592778167839223
29,7.1565604870810515e-06,6.872216535789157e-05,0.5298425147930781,3.526027950644493,2.0279352494515477,0.9638139773850087,0.06068634713154573,0.4393896222114563,0.2500379846875484,0.9593987547200136
30,6.890576474687264e-06,6.57963412215599e-05,0.498684466133515,3.529970081647237,2.0143272891640662,0.963248007496198,0.05436238408088684,0.4349141824062054,0.24463828336275542,0.9538286572795281
31,6.619104492241848e-06,6.281014941466032e-05,0.46989973867312074,3.48733824690183,1.9786190093262122,0.9664171269646397,0.05811849130346225,0.4384977970123291,0.24830814394125572,0.9592350258934736
32,6.343215915635762e-06,5.977537507199338e-05,0.45179363048324983,3.477359117070834,1.9645763918291776,0.9637644173370468,0.054383594941634396,0.4344393213712252,0.24441145817591595,0.9589700616642426
33,6.063999551039369e-06,5.670399506143306e-05,0.4279088815053304,3.4709904675682384,1.949449689919129,0.9662339454999677,0.051717201105677166,0.43500365249927225,0.24336042682024148,0.9586017107453169
34,5.7825573378819104e-06,5.360813071670102e-05,0.4073400308533261,3.431941782931487,1.9196409246884287,0.9583487236117327,0.04642200028208586,0.43306818180817824,0.2397450910623257,0.9572949957852954
35,5.5e-06,5.05e-05,0.3906497895717621,3.4294101034601527,1.9100299644749612,0.9456912329644057,0.04239228996634483,0.43084604244965774,0.23661916623207238,0.96036503100912
36,5.21744266211809e-06,4.739186928329899e-05,0.37069749624157944,3.4267896766463917,1.8987436018651351,0.9675862078313474,0.04306419493831121,0.4288499424274151,0.2359570685510452,0.9598120681075748
37,4.93600044896063e-06,4.4296004938566934e-05,0.3572901841097822,3.426601288219293,1.891945752245374,0.9687226092097936,0.039340602979063985,0.42719370794296263,0.2332671555509934,0.9600389551010138
38,4.656784084364238e-06,4.1224624928006624e-05,0.34338137242011724,3.37886005093654,1.861120725888759,0.9653272337521668,0.03814156560141307,0.4274786566954393,0.23281011123152878,0.9605223296894015
39,4.380895507758154e-06,3.8189850585339694e-05,0.32924859096917014,3.381236954033375,1.855242788256146,0.9682685592108303,0.04030398578254076,0.42841705516668466,0.2343605204958182,0.9600606384357024
