epoch,encoder_lr,decoder_lr,train_ce_loss,train_dice_loss,train_loss,train_dice,val_ce_loss,val_dice_loss,val_loss,val_dice
1,1.0000000000000002e-06,1e-05,3.1480430425455173,4.7670461510618525,3.957544632162899,0.5732278910415879,0.2074839114317527,0.5047073909686162,0.35609565165409673,0.8478817332838684
2,2.0000000000000003e-06,2e-05,1.6577493553360303,4.228009721636772,2.942879566317424,0.8688862763552202,0.16038962380244182,0.4867966365447411,0.32359313009335444,0.9185367151597088
3,3.0000000000000005e-06,3.0000000000000004e-05,1.3191042512655258,4.045063026249409,2.682083664089441,0.9208844891576855,0.1381516477740728,0.47709611518566425,0.3076238810465886,0.9393509761859848
4,4.000000000000001e-06,4e-05,1.0875447502359747,3.949338285624981,2.518441539444029,0.9326822054055002,0.10917554001395519,0.46646436577576855,0.28781995302897234,0.9420650393520401
5,5e-06,5e-05,0.8774977259958784,3.840049280722936,2.3587735212408005,0.9335208968155915,0.09345925949170039,0.45737379873715917,0.27541652917861936,0.9472557810358835
6,6.000000000000001e-06,6.000000000000001e-05,0.6950936060398817,3.7172225385904314,2.2061580886133014,0.9470808753812754,0.07959994713847454,0.4514293736311106,0.2655146604730533,0.9504125645278254
7,7.000000000000001e-06,7e-05,0.5526412994911273,3.5669585650165874,2.059799947729334,0.943881417127947,0.055141860550412765,0.4379819310628451,0.2465618957051864,0.954588698745348
8,8.000000000000001e-06,8e-05,0.43371659678717456,3.48860238691171,1.9611595069058239,0.9537563215251322,0.04223082212759898,0.43027969055909376,0.2362552562562319,0.9545661102004164
9,9e-06,9e-05,0.34407758399223287,3.413489161928495,1.8787833857350051,0.9564086286558044,0.034480660368616765,0.4247740837610685,0.2296273720768782,0.9572131997425751
10,1e-05,0.0001,0.28084134018669527,3.3629483357071877,1.8218948525609449,0.9623262808899635,0.028610278870050725,0.4222682193242587,0.22543924904328125,0.9575461587927138
11,9.991120277927222e-06,9.990232305719945e-05,0.22015761816874146,3.3118783930937448,1.7660180215258152,0.9660324606078643,0.02493325676654394,0.41898302070911114,0.22195813851173107,0.9597119813566345
12,9.964516155915152e-06,9.960967771506667e-05,0.18612476489506663,3.2365646069248517,1.7113447036826983,0.9676518659900737,0.018221719824350797,0.4159144018613375,0.21706806078782448,0.9622379876394758
13,9.920292628279101e-06,9.91232189110701e-05,0.1606365425977856,3.230572646856308,1.6956046119332313,0.9614634858237373,0.015739153233858254,0.4137581714850206,0.2147486623491232,0.9613994223480484
14,9.858624225078841e-06,9.844486647586725e-05,0.14123136502457784,3.229846759637197,1.6855390795972198,0.965386171583776,0.01241851925276793,0.41237603719417865,0.21239727818851287,0.9602397650485225
15,9.779754323328192e-06,9.757729755661011e-05,0.12284436092789595,3.214124864836534,1.6684846297139302,0.9664269666428918,0.012864412242403396,0.4124959342296307,0.212680173348922,0.9623441110883423
16,9.683994186497132e-06,9.652393605146844e-05,0.11904938651326423,3.187418309847514,1.6532338656485082,0.9648557995135586,0.010935806794808461,0.4116252620770381,0.21128053470529043,0.9621402673735027
17,9.571721736097089e-06,9.528893909706797e-05,0.11232489427784458,3.167538212239742,1.63993156501092,0.9633222937032028,0.008970429305846874,0.41054599556556115,0.2097582124620676,0.9593296238190041
18,9.443380060197387e-06,9.387718066217124e-05,0.09519778313115239,3.189793400466442,1.642495609098114,0.9623229095229395,0.008092247172616996,0.4103183979988098,0.20920532295566338,0.9633979440935324
19,9.299475664759068e-06,9.229423231234974e-05,0.09080645932893579,3.185839786628882,1.6383231380023062,0.9583273824442317,0.00819860222362555,0.41025066078626193,0.2092246312246873,0.960602944613067
20,9.140576474687265e-06,9.05463412215599e-05,0.08801117075490765,3.178834087649981,1.6334226453211158,0.96273470973527,0.007509125855393135,0.4099958647581247,0.20875249511347369,0.963344989181485
21,8.967309592491052e-06,8.864040551740158e-05,0.08440056125982665,3.1585978229840594,1.6214992092107423,0.9500016350988988,0.007048325246629806,0.4094538479218116,0.20825108664540143,0.9640993548713134
22,8.780358823396352e-06,8.658394705735987e-05,0.08225868313844936,3.148290396730105,1.6152745570871048,0.954314388866783,0.006229119101682535,0.40929961769397444,0.20776436833693432,0.9626980252274575
23,8.580461976679099e-06,8.438508174347009e-05,0.07643467587962126,3.119896530608336,1.5981656157877295,0.9584888423206629,0.006864121327749812,0.40932748042620143,0.20809580085598506,0.9635947253117277
24,8.368407953869105e-06,8.205248749256015e-05,0.07402971423968362,3.142090405523777,1.6080600755056367,0.9596088887916672,0.006471022341686946,0.40909752170856184,0.20778427181679468,0.962477766991166
25,8.14503363531613e-06,7.959536998847742e-05,0.07103626880173881,3.156154137849808,1.6135952192125842,0.9526059162837489,0.005804900928042256,0.40874459662804236,0.20727474882510993,0.9628080617792698
26,7.911220577405485e-06,7.702342635146033e-05,0.06864680462167598,3.151152021686236,1.6098994289757684,0.9589031794556865,0.005254986842234547,0.40905885571699874,0.20715692134430774,0.9651011412756094
27,7.667891533457718e-06,7.43468068680349e-05,0.06919587496474075,3.142520194252332,1.6058580494485795,0.9671116722954644,0.005233774838109429,0.4084649423452524,0.20684935862972187,0.9644674390648768
28,7.416006812042827e-06,7.15760749324711e-05,0.06709677504647213,3.152919100721677,1.6100079559721052,0.9626202285289764,0.0049820236527862456,0.4084621995779184,0.2067221115712936,0.9648567552580783
29,7.1565604870810515e-06,6.872216535789157e-05,0.06332308835311172,3.1710957770546275,1.617209448851645,0.963350683009183,0.005385068204253912,0.408704590173868,0.20704482929867046,0.9639394915710148
30,6.890576474687264e-06,6.57963412215599e-05,0.05994520626263693,3.143232428530852,1.6015888350550085,0.9644260363446342,0.004911206652625249,0.4088163376954886,0.20686377199338032,0.9626281542805716
31,6.619104492241848e-06,6.281014941466032e-05,0.06084374800654283,3.1540422598520914,1.6074430232634769,0.9615750171520092,0.004578714888972732,0.4082232433832609,0.20640097903861448,0.9647695849884218
32,6.343215915635762e-06,5.977537507199338e-05,0.06259192806804398,3.1416524375478425,1.60212219923269,0.9637947180756815,0.004100730830803513,0.40822767305374147,0.20616420164245824,0.9624167768367979
33,6.063999551039369e-06,5.670399506143306e-05,0.05830218284002816,3.1311410491665206,1.5947216307744383,0.9577966996917018,0.004236274722103889,0.40812757462721605,0.20618192448638953,0.9654974727043962
34,5.7825573378819104e-06,5.360813071670102e-05,0.05828707635907146,3.1360627775390943,1.5971749412594363,0.9608426411946615,0.0043575495265854094,0.40812075816668,0.20623915360638728,0.9649036136310055
35,5.5e-06,5.05e-05,0.05511897326796315,3.1488146275281905,1.6019668141845613,0.958957390376815,0.004288116348835711,0.40811617282720714,0.20620214446462118,0.9651960016496267
36,5.21744266211809e-06,4.739186928329899e-05,0.05647779984089236,3.1225454941391946,1.5895116626517847,0.9585941479161934,0.0042625265764072535,0.40789571809768677,0.20607912229689268,0.9657969570215313
37,4.93600044896063e-06,4.4296004938566934e-05,0.05475748179790874,3.1689600641528766,1.6118587889475748,0.9654639762860757,0.0040219628822345,0.4078802281893217,0.2059510955787622,0.9651683039677876
