Species,Modality,File Name,Dice,Time (s)
eucalyptus,rgb1,57.0_24725.0_4047.0.png,0.9615750386886909,4.299510344862938
eucalyptus,rgb1,57.0_24725.0_4049.0.png,0.9661092872341386,4.540319069754332
eucalyptus,rgb1,57.0_24736.0_4047.0.png,0.9679662996549443,5.084597362205386
eucalyptus,rgb1,57.0_24736.0_4048.0.png,0.9675798000800083,5.651019250974059
eucalyptus,rgb1,57.0_24738.0_4047.0.png,0.9799341280580026,5.8501750929281116
eucalyptus,rgb1,57.0_24738.0_4048.0.png,0.9823309630825627,4.502559118438512
eucalyptus,rgb1,57.0_24739.0_4047.0.png,0.9484705504515942,4.465403577778488
eucalyptus,rgb1,57.0_24739.0_4048.0.png,0.9451301428693646,4.737396803218871
eucalyptus,rgb1,57.0_24742.0_4047.0.png,0.9437767319220467,4.5734379780478776
eucalyptus,rgb1,57.0_24742.0_4048.0.png,0.9581111782695769,4.767900716047734
eucalyptus,rgb1,57.0_24748.0_4047.0.png,0.9254120475494836,4.5195976020768285
eucalyptus,rgb1,57.0_24748.0_4048.0.png,0.9221320405276441,5.750742196105421
eucalyptus,rgb1,57.0_24749.0_4047.0.png,0.8942598190505746,5.015112798195332
eucalyptus,rgb1,57.0_24749.0_4048.0.png,0.8895800934843233,4.729710530955344
eucalyptus,rgb1,57.0_24750.0_4047.0.png,0.9489721168124914,4.516905152238905
eucalyptus,rgb1,57.0_24750.0_4048.0.png,0.9498228092784282,4.516918456647545
eucalyptus,rgb1,57.0_24753.0_4047.0.png,0.9404348598373505,4.744534689001739
eucalyptus,rgb1,57.0_24753.0_4048.0.png,0.9506785544800055,4.498080390971154
eucalyptus,rgb1,57.0_24764.0_4047.0.png,0.9729712801981739,4.72322533885017
eucalyptus,rgb1,57.0_24764.0_4048.0.png,0.9713280783846103,5.649595689959824
eucalyptus,rgb1,57.0_24765.0_4047.0.png,0.9571357908989565,6.066039767116308
eucalyptus,rgb1,57.0_24765.0_4048.0.png,0.9562438574385669,4.5129263191483915
eucalyptus,rgb1,57.0_24771.0_4047.0.png,0.9613362037870734,4.502223243005574
eucalyptus,rgb1,57.0_24771.0_4048.0.png,0.9620496348525205,4.475521688815206
eucalyptus,rgb1,57.0_24772.0_4047.0.png,0.97168464904795,4.579874607734382
eucalyptus,rgb1,57.0_24772.0_4048.0.png,0.9737936677501334,4.77534024277702
eucalyptus,rgb1,57.0_24774.0_4047.0.png,0.9678794072026867,4.497216667979956
