Species,Modality,File Name,Dice,Time (s)
eucalyptus,rgb1,57.0_24725.0_4047.0.png,0.9608547593266408,2.3896579747088253
eucalyptus,rgb1,57.0_24725.0_4049.0.png,0.966327615119573,2.387376557569951
eucalyptus,rgb1,57.0_24736.0_4047.0.png,0.9546878835956288,2.3647611592896283
eucalyptus,rgb1,57.0_24736.0_4048.0.png,0.9564771236027083,2.3550802101381123
eucalyptus,rgb1,57.0_24738.0_4047.0.png,0.9750318315471183,2.336501584853977
eucalyptus,rgb1,57.0_24738.0_4048.0.png,0.9779743331961995,2.4075397523120046
eucalyptus,rgb1,57.0_24739.0_4047.0.png,0.9385099953671793,2.400414426345378
eucalyptus,rgb1,57.0_24739.0_4048.0.png,0.9313170030352445,2.370869994163513
eucalyptus,rgb1,57.0_24742.0_4047.0.png,0.9401824654410991,2.4276345619000494
eucalyptus,rgb1,57.0_24742.0_4048.0.png,0.9525367060365855,2.3576863082125783
eucalyptus,rgb1,57.0_24748.0_4047.0.png,0.9021675063117797,2.4044709228910506
eucalyptus,rgb1,57.0_24748.0_4048.0.png,0.8985759373341197,2.3999221781268716
eucalyptus,rgb1,57.0_24749.0_4047.0.png,0.7452830194686721,2.363695180043578
eucalyptus,rgb1,57.0_24749.0_4048.0.png,0.8069164267911867,2.3680445328354836
eucalyptus,rgb1,57.0_24750.0_4047.0.png,0.9437885456717963,2.370395354926586
eucalyptus,rgb1,57.0_24750.0_4048.0.png,0.946357282326249,2.3806066713295877
eucalyptus,rgb1,57.0_24753.0_4047.0.png,0.9376985607294784,2.4070858899503946
eucalyptus,rgb1,57.0_24753.0_4048.0.png,0.9463351155620627,2.3908797311596572
eucalyptus,rgb1,57.0_24764.0_4047.0.png,0.9680609013599799,2.3633270571008325
eucalyptus,rgb1,57.0_24764.0_4048.0.png,0.9687612362822797,2.4221090991050005
eucalyptus,rgb1,57.0_24765.0_4047.0.png,0.9261028272110248,2.399793507065624
eucalyptus,rgb1,57.0_24765.0_4048.0.png,0.9279502227254475,2.4241146938875318
eucalyptus,rgb1,57.0_24771.0_4047.0.png,0.9579220923889153,2.3599246400408447
eucalyptus,rgb1,57.0_24771.0_4048.0.png,0.9601278730867141,2.42948294011876
eucalyptus,rgb1,57.0_24772.0_4047.0.png,0.9687306623833983,2.410664882045239
eucalyptus,rgb1,57.0_24772.0_4048.0.png,0.9691566660737714,2.400885406881571
eucalyptus,rgb1,57.0_24774.0_4047.0.png,0.9597005701354229,2.4075715970247984
eucalyptus,rgb1,57.0_24774.0_4048.0.png,0.9654283339768779,2.4280731421895325
eucalyptus,rgb1,57.0_24777.0_4047.0.png,0.9465302095645739,2.36062249308452
eucalyptus,rgb1,57.0_24777.0_4048.0.png,0.9573144417500532,2.4020512299612164
eucalyptus,rgb1,57.0_24778.0_4047.0.png,0.9554757674909332,2.348351994995028
eucalyptus,rgb1,57.0_24778.0_4048.0.png,0.9551443920131581,2.330275440122932
eucalyptus,rgb1,57.0_24779.0_4047.0.png,0.9769272346824892,2.3854128578677773
eucalyptus,rgb1,57.0_24779.0_4048.0.png,0.9755039728326014,2.375295394100249
eucalyptus,rgb1,57.0_24783.0_4047.0.png,0.972878844161998,2.335660603828728
eucalyptus,rgb1,57.0_24783.0_4048.0.png,0.9706114859499908,2.429463237989694
eucalyptus,rgb1,57.0_24784.0_4047.0.png,0.958597471437393,2.3641261253505945
eucalyptus,rgb1,57.0_24784.0_4048.0.png,0.9536225296016148,2.394012055359781
eucalyptus,rgb1,57.0_24796.0_4047.0.png,0.953766823463108,2.363232550211251
eucalyptus,rgb1,57.0_24796.0_4048.0.png,0.9489391637080838,2.384915890172124
eucalyptus,rgb1,57.0_24797.0_4047.0.png,0.9575009157767944,2.3535576602444053
eucalyptus,rgb1,57.0_24797.0_4048.0.png,0.9430120896103518,2.455878399312496
eucalyptus,rgb1,57.0_24799.0_4047.0.png,0.883690652269161,2.3630525204353034
eucalyptus,rgb1,57.0_24799.0_4048.0.png,0.8837366942146828,2.371530096977949
eucalyptus,rgb1,57.0_24801.0_4047.0.png,0.9148129590947653,2.3900131643749774
eucalyptus,rgb1,57.0_24801.0_4048.0.png,0.9099058522700796,2.3548663910478354
eucalyptus,rgb1,57.0_24806.0_4047.0.png,0.9562869648367531,2.3368551009334624
eucalyptus,rgb1,57.0_24806.0_4048.0.png,0.9560530304745065,2.3686819397844374
eucalyptus,rgb1,57.0_24808.0_4047.0.png,0.9516789528189817,2.3563928711228073
eucalyptus,rgb1,57.0_24808.0_4048.0.png,0.9504087880278905,2.3777662427164614
eucalyptus,rgb1,57.0_24809.0_4047.0.png,0.9505818355486069,2.403045681770891
eucalyptus,rgb1,57.0_24809.0_4048.0.png,0.9468676224656042,2.360864848829806
eucalyptus,rgb1,57.0_24818.0_4047.0.png,0.9651757234198762,2.3773260628804564
eucalyptus,rgb1,57.0_24818.0_4048.0.png,0.9688885586188876,2.4036011951975524
eucalyptus,rgb1,57.0_24820.0_4047.0.png,0.9272894988117215,2.3365554227493703
eucalyptus,rgb1,57.0_24820.0_4048.0.png,0.9021809146971541,2.339184071868658
eucalyptus,rgb1,57.0_24824.0_4047.0.png,0.9722099197198556,2.365974048152566
eucalyptus,rgb1,57.0_24824.0_4048.0.png,0.9701682159311011,2.3758372659794986
eucalyptus,rgb1,57.0_24831.0_4047.0.png,0.9557189630186625,2.3544855481013656
eucalyptus,rgb1,57.0_24831.0_4048.0.png,0.9499825519606191,2.4050561808981
eucalyptus,rgb1,57.0_24832.0_4047.0.png,0.955247859580351,2.3836317262612283
eucalyptus,rgb1,57.0_24832.0_4048.0.png,0.9494209904496448,2.378079495858401
